127.0.0.1 - - [16/Jun/2017:21:28:20 -0500] "GET / HTTP/1.1" 404 1001
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:32:36 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:32:36 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:32:36 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:32:36 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:32:37 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:32:40 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:27 -0500] "GET /edu/VerificarAcceso HTTP/1.1" 405 1085
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:30 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 6362
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:30 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:30 -0500] "GET /edu/assets/img/user.jpg HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:31 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:31 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:31 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:31 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:31 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:40:35 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:07 -0500] "GET /edu/VerificarAcceso HTTP/1.1" 405 1085
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:10 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5717
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:10 -0500] "GET /edu/assets/img/user.jpg HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:10 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:10 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:10 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:10 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:10 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:10 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:14 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:43 -0500] "GET /edu/VerificarAcceso HTTP/1.1" 405 1085
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:48 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5710
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:48 -0500] "GET /edu/assets/img/user.jpg HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:48 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:48 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:48 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:48 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:48 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:48 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:44:52 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:48:35 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5820
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:48:35 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:48:35 -0500] "GET /edu/assets/img/user.jpg HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:48:35 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:48:35 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:48:35 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:48:35 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:48:35 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:48:39 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:04 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5821
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:04 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:04 -0500] "GET /edu/assets/img/user.jpg HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:04 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:04 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:04 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:04 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:04 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:09 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:37 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5844
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:37 -0500] "GET /edu/assets/img/user.jpg HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:37 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:37 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:37 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:37 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:37 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:37 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:49:41 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:28 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5850
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:29 -0500] "GET /edu/assets/img/user.jpg HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:29 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:29 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:29 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:29 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:29 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:29 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:33 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:55 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5731
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:55 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:55 -0500] "GET /edu/assets/img/user.jpg HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:55 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:55 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:55 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:55 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:55 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:50:59 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:52:39 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5760
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:52:39 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:52:39 -0500] "GET /edu/resources/assets/img/user.jpg HTTP/1.1" 200 1341
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:52:39 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:52:39 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:52:39 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:52:39 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:52:39 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:52:43 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:00 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5767
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:00 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:00 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:00 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:00 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:00 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:00 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:04 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:46 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5770
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:46 -0500] "GET /edu/assets/img/logo.png HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:46 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:46 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:46 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:46 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:46 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:21:57:50 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:04:14 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5750
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:04:14 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:04:14 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:04:14 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:04:14 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:04:14 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:04:18 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:05:01 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5791
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:05:01 -0500] "GET /edu/resources/assets/img/logoExtasis.png HTTP/1.1" 200 15113
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:05:01 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:05:01 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:05:01 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:05:01 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:05:01 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:05:05 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:06:41 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5784
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:06:41 -0500] "GET /edu/resources/assets/img/logo.png HTTP/1.1" 200 46957
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:06:41 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:06:41 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:06:41 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:06:41 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:06:41 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:06:45 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:06:59 -0500] "GET /edu/index.html HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:07:05 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:19:07 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5893
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:19:07 -0500] "GET /edu/resources/assets/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:19:08 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:19:08 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:19:08 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:19:08 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:19:08 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:19:12 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:21:09 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5925
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:21:09 -0500] "GET /edu/resources/assets/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:21:09 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:21:09 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:21:09 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:21:09 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:21:09 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:21:13 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:22:22 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5968
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:22:22 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:22:22 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:22:22 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:22:22 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:22:22 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:22:26 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:02 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5953
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:02 -0500] "GET /edu/resources/assets/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:02 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:02 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:02 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:02 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:02 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:06 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:45 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5956
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:46 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:46 -0500] "GET /edu/500 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:46 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:46 -0500] "GET /edu/3000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:46 -0500] "GET /edu/2000 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:25:50 -0500] "GET /edu/3100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:26:43 -0500] "POST /edu/VerificarAcceso HTTP/1.1" 200 5959
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:26:43 -0500] "GET /edu/20 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:26:43 -0500] "GET /edu/100 HTTP/1.1" 404 978
0:0:0:0:0:0:0:1 - - [16/Jun/2017:22:26:43 -0500] "GET /edu/2000 HTTP/1.1" 404 978
